Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
10.019196	2	6	200	56
10.019196	2	7	200	56
10.019196	2	8	200	56
10.019196	2	9	200	56
10.019196	2	10	200	56
10.019196	2	0	2000	56
10.019196	2	1	2000	56
10.019196	2	2	2000	56
10.019196	2	3	2000	56
10.019196	2	4	2000	56
10.019196	2	5	2000	56
10.019196	2	6	2000	56
10.019196	2	7	2000	56
10.019196	2	8	2000	56
10.019196	2	9	2000	56
10.019196	2	10	2000	56
10.019196	4	0	400	112
10.019196	4	1	400	112
10.019196	4	2	400	112
10.019196	4	3	400	112
10.019196	4	4	400	112
10.019196	4	5	400	112
10.019196	4	6	400	112
10.019196	4	7	400	112
10.019196	4	8	400	112
10.019196	4	9	400	112
10.019196	4	10	400	112
10.019196	4	0	4000	112
10.019196	4	1	4000	112
10.019196	4	2	4000	112
10.019196	4	3	4000	112
10.019196	4	4	4000	112
10.019196	4	5	4000	112
10.019196	4	6	4000	112
10.019196	4	7	4000	112
10.019196	4	8	4000	112
10.019196	4	9	4000	112
10.019196	4	10	4000	112
20.037031	1	0	100	97
20.037031	1	1	100	97
20.037031	1	2	100	97
20.037031	1	3	100	97
20.037031	1	4	100	97
20.037031	1	5	100	97
20.037031	1	6	100	97
20.037031	1	7	100	97
20.037031	1	8	100	97
20.037031	1	9	100	97
20.037031	1	10	100	97
20.037031	1	0	1000	97
20.037031	1	1	1000	97
20.037031	1	2	1000	97
20.037031	1	3	1000	97
20.037031	1	4	1000	97
20.037031	1	5	1000	97
20.037031	1	6	1000	97
20.037031	1	7	1000	97
20.037031	1	8	1000	97
20.037031	1	9	1000	97
20.037031	1	10	1000	97
20.037031	2	0	200	194
20.037031	2	1	200	194
20.037031	2	2	200	194
20.037031	2	3	200	194
20.037031	2	4	200	194
20.037031	2	5	200	194
20.037031	2	6	200	194
20.037031	2	7	200	194
20.037031	2	8	200	194
20.037031	2	9	200	194
20.037031	2	10	200	194
20.037031	2	0	2000	194
20.037031	2	1	2000	194
20.037031	2	2	2000	194
20.037031	2	3	2000	194
20.037031	2	4	2000	194
20.037031	2	5	2000	194
20.037031	2	6	2000	194
20.037031	2	7	2000	194
20.037031	2	8	2000	194
20.037031	2	9	2000	194
20.037031	2	10	2000	194
20.037031	4	0	400	388
20.037031	4	1	400	388
20.037031	4	2	400	388
20.037031	4	3	400	388
20.037031	4	4	400	388
20.037031	4	5	400	388
20.037031	4	6	400	388
20.037031	4	7	400	388
20.037031	4	8	400	388
20.037031	4	9	400	388
20.037031	4	10	400	388
20.037031	4	0	4000	388
20.037031	4	1	4000	388
20.037031	4	2	4000	388
20.037031	4	3	4000	388
20.037031	4	4	4000	388
20.037031	4	5	4000	388
20.037031	4	6	4000	388
20.037031	4	7	4000	388
20.037031	4	8	4000	388
20.037031	4	9	4000	388
20.037031	4	10	4000	388
30.046728	1	0	100	100
30.046728	1	1	100	100
30.046728	1	2	100	100
30.046728	1	3	100	100
30.046728	1	4	100	100
30.046728	1	5	100	100
30.046728	1	6	100	100
30.046728	1	7	100	100
30.046728	1	8	100	100
30.046728	1	9	100	100
30.046728	1	10	100	100
30.046728	1	0	1000	189
30.046728	1	1	1000	189
30.046728	1	2	1000	189
30.046728	1	3	1000	189
30.046728	1	4	1000	189
30.046728	1	5	1000	189
30.046728	1	6	1000	189
30.046728	1	7	1000	189
30.046728	1	8	1000	189
30.046728	1	9	1000	189
30.046728	1	10	1000	189
30.046728	2	0	200	200
30.046728	2	1	200	200
30.046728	2	2	200	200
30.046728	2	3	200	200
30.046728	2	4	200	200
30.046728	2	5	200	200
30.046728	2	6	200	200
30.046728	2	7	200	200
30.046728	2	8	200	200
30.046728	2	9	200	200
30.046728	2	10	200	200
30.046728	2	0	2000	378
30.046728	2	1	2000	378
30.046728	2	2	2000	378
30.046728	2	3	2000	378
30.046728	2	4	2000	378
30.046728	2	5	2000	378
30.046728	2	6	2000	378
30.046728	2	7	2000	378
30.046728	2	8	2000	378
30.046728	2	9	2000	378
30.046728	2	10	2000	378
30.046728	4	0	400	400
30.046728	4	1	400	400
30.046728	4	2	400	400
30.046728	4	3	400	400
30.046728	4	4	400	400
30.046728	4	5	400	400
30.046728	4	6	400	400
30.046728	4	7	400	400
30.046728	4	8	400	400
30.046728	4	9	400	400
30.046728	4	10	400	400
30.046728	4	0	4000	756
30.046728	4	1	4000	756
30.046728	4	2	4000	756
30.046728	4	3	4000	756
30.046728	4	4	4000	756
30.046728	4	5	4000	756
30.046728	4	6	4000	756
30.046728	4	7	4000	756
30.046728	4	8	4000	756
30.046728	4	9	4000	756
30.046728	4	10	4000	756
40.050816	1	0	100	100
40.050816	1	1	100	100
40.050816	1	2	100	100
40.050816	1	3	100	100
40.050816	1	4	100	100
40.050816	1	5	100	100
40.050816	1	6	100	100
40.050816	1	7	100	100
40.050816	1	8	100	100
40.050816	1	9	100	100
40.050816	1	10	100	100
40.050816	1	0	1000	336
40.050816	1	1	1000	336
40.050816	1	2	1000	336
40.050816	1	3	1000	336
40.050816	1	4	1000	336
40.050816	1	5	1000	336
40.050816	1	6	1000	336
40.050816	1	7	1000	336
40.050816	1	8	1000	336
40.050816	1	9	1000	336
40.050816	1	10	1000	336
40.050816	2	0	200	200
40.050816	2	1	200	200
40.050816	2	2	200	200
40.050816	2	3	200	200
40.050816	2	4	200	200
40.050816	2	5	200	200
40.050816	2	6	200	200
40.050816	2	7	200	200
40.050816	2	8	200	200
40.050816	2	9	200	200
40.050816	2	10	200	200
40.050816	2	0	2000	672
40.050816	2	1	2000	672
40.050816	2	2	2000	672
40.050816	2	3	2000	672
40.050816	2	4	2000	672
40.050816	2	5	2000	672
40.050816	2	6	2000	672
40.050816	2	7	2000	672
40.050816	2	8	2000	672
40.050816	2	9	2000	672
40.050816	2	10	2000	672
40.050816	4	0	400	308
40.050816	4	1	400	308
40.050816	4	2	400	308
40.050816	4	3	400	311
40.050816	4	4	400	327
40.050816	4	5	400	350
40.050816	4	6	400	375
40.050816	4	7	400	397
40.050816	4	8	400	400
40.050816	4	9	400	400
40.050816	4	10	400	400
40.050816	4	0	4000	1095
40.050816	4	1	4000	1137
40.050816	4	2	4000	1182
40.050816	4	3	4000	1230
40.050816	4	4	4000	1280
40.050816	4	5	4000	1329
40.050816	4	6	4000	1344
40.050816	4	7	4000	1344
40.050816	4	8	4000	1344
40.050816	4	9	4000	1344
40.050816	4	10	4000	1344
50.053997	1	0	100	5
50.053997	1	1	100	5
50.053997	1	2	100	5
50.053997	1	3	100	9
50.053997	1	4	100	26
50.053997	1	5	100	49
50.053997	1	6	100	73
50.053997	1	7	100	97
50.053997	1	8	100	100
50.053997	1	9	100	100
50.053997	1	10	100	100
50.053997	1	0	1000	84
50.053997	1	1	1000	126
50.053997	1	2	1000	172
50.053997	1	3	1000	230
50.053997	1	4	1000	287
50.053997	1	5	1000	337
50.053997	1	6	1000	385
50.053997	1	7	1000	420
50.053997	1	8	1000	420
50.053997	1	9	1000	420
50.053997	1	10	1000	420
50.053997	2	0	200	105
50.053997	2	1	200	105
50.053997	2	2	200	105
50.053997	2	3	200	109
50.053997	2	4	200	125
50.053997	2	5	200	148
50.053997	2	6	200	173
50.053997	2	7	200	197
50.053997	2	8	200	200
50.053997	2	9	200	200
50.053997	2	10	200	200
50.053997	2	0	2000	504
50.053997	2	1	2000	546
50.053997	2	2	2000	592
50.053997	2	3	2000	650
50.053997	2	4	2000	707
50.053997	2	5	2000	758
50.053997	2	6	2000	804
50.053997	2	7	2000	840
50.053997	2	8	2000	840
50.053997	2	9	2000	840
50.053997	2	10	2000	840
50.053997	4	0	400	221
50.053997	4	1	400	221
50.053997	4	2	400	221
50.053997	4	3	400	227
50.053997	4	4	400	261
50.053997	4	5	400	304
50.053997	4	6	400	353
50.053997	4	7	400	392
50.053997	4	8	400	400
50.053997	4	9	400	400
50.053997	4	10	400	400
50.053997	4	0	4000	1020
50.053997	4	1	4000	1102
50.053997	4	2	4000	1193
50.053997	4	3	4000	1303
50.053997	4	4	4000	1409
50.053997	4	5	4000	1508
50.053997	4	6	4000	1601
50.053997	4	7	4000	1676
50.053997	4	8	4000	1680
50.053997	4	9	4000	1680
50.053997	4	10	4000	1680
60.056282	1	0	100	100
60.056282	1	1	100	100
60.056282	1	2	100	100
60.056282	1	3	100	100
60.056282	1	4	100	100
60.056282	1	5	100	100
60.056282	1	6	100	100
60.056282	1	7	100	100
60.056282	1	8	100	100
60.056282	1	9	100	100
60.056282	1	10	100	100
60.056282	1	0	1000	525
60.056282	1	1	1000	525
60.056282	1	2	1000	525
60.056282	1	3	1000	525
60.056282	1	4	1000	525
60.056282	1	5	1000	525
60.056282	1	6	1000	525
60.056282	1	7	1000	525
60.056282	1	8	1000	525
60.056282	1	9	1000	525
60.056282	1	10	1000	525
60.056282	2	0	200	106
60.056282	2	1	200	106
60.056282	2	2	200	106
60.056282	2	3	200	110
60.056282	2	4	200	126
60.056282	2	5	200	149
60.056282	2	6	200	174
60.056282	2	7	200	196
60.056282	2	8	200	200
60.056282	2	9	200	200
60.056282	2	10	200	200
60.056282	2	0	2000	610
60.056282	2	1	2000	653
60.056282	2	2	2000	699
60.056282	2	3	2000	756
60.056282	2	4	2000	819
60.056282	2	5	2000	882
60.056282	2	6	2000	932
60.056282	2	7	2000	967
60.056282	2	8	2000	1050
60.056282	2	9	2000	1050
60.056282	2	10	2000	1050
60.056282	4	0	400	243
60.056282	4	1	400	243
60.056282	4	2	400	243
60.056282	4	3	400	249
60.056282	4	4	400	280
60.056282	4	5	400	322
60.056282	4	6	400	365
60.056282	4	7	400	392
60.056282	4	8	400	400
60.056282	4	9	400	400
60.056282	4	10	400	400
60.056282	4	0	4000	1251
60.056282	4	1	4000	1333
60.056282	4	2	4000	1421
60.056282	4	3	4000	1531
60.056282	4	4	4000	1640
60.056282	4	5	4000	1753
60.056282	4	6	4000	1846
60.056282	4	7	4000	1921
60.056282	4	8	4000	2100
60.056282	4	9	4000	2100
60.056282	4	10	4000	2100
70.060707	1	0	100	100
70.060707	1	1	100	100
70.060707	1	2	100	100
70.060707	1	3	100	100
70.060707	1	4	100	100
70.060707	1	5	100	100
70.060707	1	6	100	100
70.060707	1	7	100	100
70.060707	1	8	100	100
70.060707	1	9	100	100
70.060707	1	10	100	100
70.060707	1	0	1000	570
70.060707	1	1	1000	570
70.060707	1	2	1000	570
70.060707	1	3	1000	570
70.060707	1	4	1000	570
70.060707	1	5	1000	570
70.060707	1	6	1000	570
70.060707	1	7	1000	570
70.060707	1	8	1000	570
70.060707	1	9	1000	570
70.060707	1	10	1000	570
70.060707	2	0	200	115
70.060707	2	1	200	115
70.060707	2	2	200	115
70.060707	2	3	200	118
70.060707	2	4	200	134
70.060707	2	5	200	156
70.060707	2	6	200	181
70.060707	2	7	200	196
70.060707	2	8	200	200
70.060707	2	9	200	200
70.060707	2	10	200	200
70.060707	2	0	2000	665
70.060707	2	1	2000	705
70.060707	2	2	2000	750
70.060707	2	3	2000	808
70.060707	2	4	2000	871
70.060707	2	5	2000	934
70.060707	2	6	2000	995
70.060707	2	7	2000	1044
70.060707	2	8	2000	1140
70.060707	2	9	2000	1140
70.060707	2	10	2000	1140
70.060707	4	0	400	184
70.060707	4	1	400	184
70.060707	4	2	400	184
70.060707	4	3	400	196
70.060707	4	4	400	247
70.060707	4	5	400	308
70.060707	4	6	400	359
70.060707	4	7	400	389
70.060707	4	8	400	398
70.060707	4	9	400	400
70.060707	4	10	400	400
70.060707	4	0	4000	894
70.060707	4	1	4000	1018
70.060707	4	2	4000	1159
70.060707	4	3	4000	1331
70.060707	4	4	4000	1507
70.060707	4	5	4000	1671
70.060707	4	6	4000	1822
70.060707	4	7	4000	2013
70.060707	4	8	4000	2166
70.060707	4	9	4000	2280
70.060707	4	10	4000	2280
80.064461	1	0	100	1
80.064461	1	1	100	1
80.064461	1	2	100	1
80.064461	1	3	100	5
80.064461	1	4	100	23
80.064461	1	5	100	46
80.064461	1	6	100	71
80.064461	1	7	100	94
80.064461	1	8	100	100
80.064461	1	9	100	100
80.064461	1	10	100	100
80.064461	1	0	1000	80
80.064461	1	1	1000	122
80.064461	1	2	1000	169
80.064461	1	3	1000	227
80.064461	1	4	1000	291
80.064461	1	5	1000	356
80.064461	1	6	1000	417
80.064461	1	7	1000	464
80.064461	1	8	1000	577
80.064461	1	9	1000	583
80.064461	1	10	1000	585
80.064461	2	0	200	101
80.064461	2	1	200	101
80.064461	2	2	200	101
80.064461	2	3	200	106
80.064461	2	4	200	123
80.064461	2	5	200	145
80.064461	2	6	200	171
80.064461	2	7	200	194
80.064461	2	8	200	200
80.064461	2	9	200	200
80.064461	2	10	200	200
80.064461	2	0	2000	665
80.064461	2	1	2000	708
80.064461	2	2	2000	754
80.064461	2	3	2000	812
80.064461	2	4	2000	876
80.064461	2	5	2000	941
80.064461	2	6	2000	1002
80.064461	2	7	2000	1050
80.064461	2	8	2000	1162
80.064461	2	9	2000	1168
80.064461	2	10	2000	1170
80.064461	4	0	400	301
80.064461	4	1	400	301
80.064461	4	2	400	301
80.064461	4	3	400	305
80.064461	4	4	400	319
80.064461	4	5	400	336
80.064461	4	6	400	361
80.064461	4	7	400	383
80.064461	4	8	400	393
80.064461	4	9	400	398
80.064461	4	10	400	400
80.064461	4	0	4000	1466
80.064461	4	1	4000	1550
80.064461	4	2	4000	1641
80.064461	4	3	4000	1748
80.064461	4	4	4000	1859
80.064461	4	5	4000	1974
80.064461	4	6	4000	2085
80.064461	4	7	4000	2173
80.064461	4	8	4000	2320
80.064461	4	9	4000	2349
80.064461	4	10	4000	2454
90.067116	1	0	100	100
90.067116	1	1	100	100
90.067116	1	2	100	100
90.067116	1	3	100	100
90.067116	1	4	100	100
90.067116	1	5	100	100
90.067116	1	6	100	100
90.067116	1	7	100	100
90.067116	1	8	100	100
90.067116	1	9	100	100
90.067116	1	10	100	100
90.067116	1	0	1000	577
90.067116	1	1	1000	576
90.067116	1	2	1000	576
90.067116	1	3	1000	576
90.067116	1	4	1000	576
90.067116	1	5	1000	576
90.067116	1	6	1000	576
90.067116	1	7	1000	576
90.067116	1	8	1000	576
90.067116	1	9	1000	576
90.067116	1	10	1000	576
90.067116	2	0	200	200
90.067116	2	1	200	200
90.067116	2	2	200	200
90.067116	2	3	200	200
90.067116	2	4	200	200
90.067116	2	5	200	200
90.067116	2	6	200	200
90.067116	2	7	200	200
90.067116	2	8	200	200
90.067116	2	9	200	200
90.067116	2	10	200	200
90.067116	2	0	2000	1152
90.067116	2	1	2000	1153
90.067116	2	2	2000	1152
90.067116	2	3	2000	1152
90.067116	2	4	2000	1153
90.067116	2	5	2000	1153
90.067116	2	6	2000	1153
90.067116	2	7	2000	1152
90.067116	2	8	2000	1153
90.067116	2	9	2000	1153
90.067116	2	10	2000	1152
90.067116	4	0	400	302
90.067116	4	1	400	302
90.067116	4	2	400	303
90.067116	4	3	400	326
90.067116	4	4	400	360
90.067116	4	5	400	387
90.067116	4	6	400	393
90.067116	4	7	400	390
90.067116	4	8	400	389
90.067116	4	9	400	390
90.067116	4	10	400	387
90.067116	4	0	4000	1602
90.067116	4	1	4000	1688
90.067116	4	2	4000	1781
90.067116	4	3	4000	1881
90.067116	4	4	4000	1980
90.067116	4	5	4000	2068
90.067116	4	6	4000	2215
90.067116	4	7	4000	2292
90.067116	4	8	4000	2381
90.067116	4	9	4000	2469
90.067116	4	10	4000	2416
100.070351	1	0	100	100
100.070351	1	1	100	100
100.070351	1	2	100	100
100.070351	1	3	100	100
100.070351	1	4	100	100
100.070351	1	5	100	100
100.070351	1	6	100	100
100.070351	1	7	100	100
100.070351	1	8	100	100
100.070351	1	9	100	100
100.070351	1	10	100	100
100.070351	1	0	1000	588
100.070351	1	1	1000	588
100.070351	1	2	1000	589
100.070351	1	3	1000	588
100.070351	1	4	1000	588
100.070351	1	5	1000	589
100.070351	1	6	1000	588
100.070351	1	7	1000	588
100.070351	1	8	1000	588
100.070351	1	9	1000	588
100.070351	1	10	1000	588
100.070351	2	0	200	200
100.070351	2	1	200	200
100.070351	2	2	200	200
100.070351	2	3	200	200
100.070351	2	4	200	200
100.070351	2	5	200	200
100.070351	2	6	200	200
100.070351	2	7	200	200
100.070351	2	8	200	200
100.070351	2	9	200	200
100.070351	2	10	200	200
100.070351	2	0	2000	1177
100.070351	2	1	2000	1176
100.070351	2	2	2000	1176
100.070351	2	3	2000	1176
100.070351	2	4	2000	1176
100.070351	2	5	2000	1176
100.070351	2	6	2000	1176
100.070351	2	7	2000	1176
100.070351	2	8	2000	1176
100.070351	2	9	2000	1176
100.070351	2	10	2000	1176
100.070351	4	0	400	306
100.070351	4	1	400	306
100.070351	4	2	400	307
100.070351	4	3	400	331
100.070351	4	4	400	365
100.070351	4	5	400	393
100.070351	4	6	400	394
100.070351	4	7	400	390
100.070351	4	8	400	389
100.070351	4	9	400	389
100.070351	4	10	400	384
100.070351	4	0	4000	1667
100.070351	4	1	4000	1752
100.070351	4	2	4000	1847
100.070351	4	3	4000	1945
100.070351	4	4	4000	2045
100.070351	4	5	4000	2129
100.070351	4	6	4000	2285
100.070351	4	7	4000	2363
100.070351	4	8	4000	2447
100.070351	4	9	4000	2512
100.070351	4	10	4000	2442
110.073860	1	0	100	100
110.073860	1	1	100	100
110.073860	1	2	100	100
110.073860	1	3	100	100
110.073860	1	4	100	100
110.073860	1	5	100	100
110.073860	1	6	100	100
110.073860	1	7	100	100
110.073860	1	8	100	100
110.073860	1	9	100	100
110.073860	1	10	100	100
110.073860	1	0	1000	591
110.073860	1	1	1000	591
110.073860	1	2	1000	591
110.073860	1	3	1000	591
110.073860	1	4	1000	591
110.073860	1	5	1000	592
110.073860	1	6	1000	591
110.073860	1	7	1000	591
110.073860	1	8	1000	591
110.073860	1	9	1000	591
110.073860	1	10	1000	591
110.073860	2	0	200	200
110.073860	2	1	200	200
110.073860	2	2	200	200
110.073860	2	3	200	200
110.073860	2	4	200	200
110.073860	2	5	200	200
110.073860	2	6	200	200
110.073860	2	7	200	200
110.073860	2	8	200	200
110.073860	2	9	200	200
110.073860	2	10	200	200
110.073860	2	0	2000	1182
110.073860	2	1	2000	1182
110.073860	2	2	2000	1182
110.073860	2	3	2000	1182
110.073860	2	4	2000	1182
110.073860	2	5	2000	1182
110.073860	2	6	2000	1182
110.073860	2	7	2000	1182
110.073860	2	8	2000	1183
110.073860	2	9	2000	1182
110.073860	2	10	2000	1182
110.073860	4	0	400	400
110.073860	4	1	400	400
110.073860	4	2	400	400
110.073860	4	3	400	400
110.073860	4	4	400	400
110.073860	4	5	400	399
110.073860	4	6	400	395
110.073860	4	7	400	389
110.073860	4	8	400	384
110.073860	4	9	400	379
110.073860	4	10	400	379
110.073860	4	0	4000	2299
110.073860	4	1	4000	2340
110.073860	4	2	4000	2381
110.073860	4	3	4000	2428
110.073860	4	4	4000	2477
110.073860	4	5	4000	2524
110.073860	4	6	4000	2525
110.073860	4	7	4000	2439
110.073860	4	8	4000	2451
110.073860	4	9	4000	2457
110.073860	4	10	4000	2459
120.075172	1	0	100	100
120.075172	1	1	100	100
120.075172	1	2	100	100
120.075172	1	3	100	100
120.075172	1	4	100	100
120.075172	1	5	100	100
120.075172	1	6	100	100
120.075172	1	7	100	100
120.075172	1	8	100	100
120.075172	1	9	100	100
120.075172	1	10	100	100
120.075172	1	0	1000	592
120.075172	1	1	1000	591
120.075172	1	2	1000	591
120.075172	1	3	1000	591
120.075172	1	4	1000	591
120.075172	1	5	1000	592
120.075172	1	6	1000	592
120.075172	1	7	1000	591
120.075172	1	8	1000	591
120.075172	1	9	1000	591
120.075172	1	10	1000	591
120.075172	2	0	200	200
120.075172	2	1	200	200
120.075172	2	2	200	200
120.075172	2	3	200	200
120.075172	2	4	200	200
120.075172	2	5	200	200
120.075172	2	6	200	200
120.075172	2	7	200	200
120.075172	2	8	200	200
120.075172	2	9	200	200
120.075172	2	10	200	200
120.075172	2	0	2000	1182
120.075172	2	1	2000	1182
120.075172	2	2	2000	1182
120.075172	2	3	2000	1182
120.075172	2	4	2000	1182
120.075172	2	5	2000	1182
120.075172	2	6	2000	1183
120.075172	2	7	2000	1182
120.075172	2	8	2000	1183
120.075172	2	9	2000	1183
120.075172	2	10	2000	1182
120.075172	4	0	400	400
120.075172	4	1	400	400
120.075172	4	2	400	400
120.075172	4	3	400	400
120.075172	4	4	400	400
120.075172	4	5	400	398
120.075172	4	6	400	395
120.075172	4	7	400	389
120.075172	4	8	400	384
120.075172	4	9	400	381
120.075172	4	10	400	381
120.075172	4	0	4000	2266
120.075172	4	1	4000	2306
120.075172	4	2	4000	2349
120.075172	4	3	4000	2396
120.075172	4	4	4000	2443
120.075172	4	5	4000	2498
120.075172	4	6	4000	2550
120.075172	4	7	4000	2473
120.075172	4	8	4000	2484
120.075172	4	9	4000	2490
120.075172	4	10	4000	2492
130.078583	1	0	100	49
130.078583	1	1	100	49
130.078583	1	2	100	49
130.078583	1	3	100	54
130.078583	1	4	100	71
130.078583	1	5	100	90
130.078583	1	6	100	92
130.078583	1	7	100	98
130.078583	1	8	100	100
130.078583	1	9	100	100
130.078583	1	10	100	100
130.078583	1	0	1000	128
130.078583	1	1	1000	171
130.078583	1	2	1000	220
130.078583	1	3	1000	282
130.078583	1	4	1000	346
130.078583	1	5	1000	413
130.078583	1	6	1000	473
130.078583	1	7	1000	517
130.078583	1	8	1000	602
130.078583	1	9	1000	637
130.078583	1	10	1000	655
130.078583	2	0	200	111
130.078583	2	1	200	111
130.078583	2	2	200	111
130.078583	2	3	200	120
130.078583	2	4	200	153
130.078583	2	5	200	178
130.078583	2	6	200	183
130.078583	2	7	200	193
130.078583	2	8	200	200
130.078583	2	9	200	200
130.078583	2	10	200	200
130.078583	2	0	2000	270
130.078583	2	1	2000	355
130.078583	2	2	2000	449
130.078583	2	3	2000	573
130.078583	2	4	2000	700
130.078583	2	5	2000	830
130.078583	2	6	2000	952
130.078583	2	7	2000	1043
130.078583	2	8	2000	1212
130.078583	2	9	2000	1280
130.078583	2	10	2000	1310
130.078583	4	0	400	214
130.078583	4	1	400	214
130.078583	4	2	400	218
130.078583	4	3	400	254
130.078583	4	4	400	324
130.078583	4	5	400	378
130.078583	4	6	400	379
130.078583	4	7	400	388
130.078583	4	8	400	391
130.078583	4	9	400	385
130.078583	4	10	400	378
130.078583	4	0	4000	944
130.078583	4	1	4000	1115
130.078583	4	2	4000	1321
130.078583	4	3	4000	1583
130.078583	4	4	4000	1849
130.078583	4	5	4000	2131
130.078583	4	6	4000	2212
130.078583	4	7	4000	2380
130.078583	4	8	4000	2632
130.078583	4	9	4000	2724
130.078583	4	10	4000	2753
140.080872	1	0	100	71
140.080872	1	1	100	71
140.080872	1	2	100	71
140.080872	1	3	100	78
140.080872	1	4	100	91
140.080872	1	5	100	89
140.080872	1	6	100	94
140.080872	1	7	100	101
140.080872	1	8	100	100
140.080872	1	9	100	100
140.080872	1	10	100	100
140.080872	1	0	1000	151
140.080872	1	1	1000	195
140.080872	1	2	1000	247
140.080872	1	3	1000	319
140.080872	1	4	1000	387
140.080872	1	5	1000	455
140.080872	1	6	1000	516
140.080872	1	7	1000	644
140.080872	1	8	1000	675
140.080872	1	9	1000	715
140.080872	1	10	1000	742
140.080872	2	0	200	171
140.080872	2	1	200	171
140.080872	2	2	200	171
140.080872	2	3	200	177
140.080872	2	4	200	183
140.080872	2	5	200	179
140.080872	2	6	200	183
140.080872	2	7	200	193
140.080872	2	8	200	200
140.080872	2	9	200	200
140.080872	2	10	200	200
140.080872	2	0	2000	379
140.080872	2	1	2000	463
140.080872	2	2	2000	557
140.080872	2	3	2000	689
140.080872	2	4	2000	819
140.080872	2	5	2000	948
140.080872	2	6	2000	1067
140.080872	2	7	2000	1247
140.080872	2	8	2000	1397
140.080872	2	9	2000	1465
140.080872	2	10	2000	1485
140.080872	4	0	400	203
140.080872	4	1	400	203
140.080872	4	2	400	211
140.080872	4	3	400	275
140.080872	4	4	400	350
140.080872	4	5	400	377
140.080872	4	6	400	383
140.080872	4	7	400	394
140.080872	4	8	400	400
140.080872	4	9	400	390
140.080872	4	10	400	380
140.080872	4	0	4000	569
140.080872	4	1	4000	783
140.080872	4	2	4000	1039
140.080872	4	3	4000	1363
140.080872	4	4	4000	1677
140.080872	4	5	4000	2126
140.080872	4	6	4000	2337
140.080872	4	7	4000	2634
140.080872	4	8	4000	2909
140.080872	4	9	4000	2886
140.080872	4	10	4000	2943
150.083481	1	0	100	100
150.083481	1	1	100	100
150.083481	1	2	100	100
150.083481	1	3	100	97
150.083481	1	4	100	91
150.083481	1	5	100	89
150.083481	1	6	100	93
150.083481	1	7	100	100
150.083481	1	8	100	100
150.083481	1	9	100	100
150.083481	1	10	100	100
150.083481	1	0	1000	323
150.083481	1	1	1000	368
150.083481	1	2	1000	418
150.083481	1	3	1000	480
150.083481	1	4	1000	548
150.083481	1	5	1000	615
150.083481	1	6	1000	677
150.083481	1	7	1000	775
150.083481	1	8	1000	754
150.083481	1	9	1000	746
150.083481	1	10	1000	746
150.083481	2	0	200	101
150.083481	2	1	200	101
150.083481	2	2	200	120
150.083481	2	3	200	163
150.083481	2	4	200	191
150.083481	2	5	200	189
150.083481	2	6	200	194
