Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
10.019196	2	6	200	56
10.019196	2	7	200	56
10.019196	2	8	200	56
10.019196	2	9	200	56
10.019196	2	10	200	56
10.019196	2	0	2000	56
10.019196	2	1	2000	56
10.019196	2	2	2000	56
10.019196	2	3	2000	56
10.019196	2	4	2000	56
10.019196	2	5	2000	56
10.019196	2	6	2000	56
10.019196	2	7	2000	56
10.019196	2	8	2000	56
10.019196	2	9	2000	56
10.019196	2	10	2000	56
10.019196	4	0	400	112
10.019196	4	1	400	112
10.019196	4	2	400	112
10.019196	4	3	400	112
10.019196	4	4	400	112
10.019196	4	5	400	112
10.019196	4	6	400	112
10.019196	4	7	400	112
10.019196	4	8	400	112
10.019196	4	9	400	112
10.019196	4	10	400	112
10.019196	4	0	4000	112
10.019196	4	1	4000	112
10.019196	4	2	4000	112
10.019196	4	3	4000	112
10.019196	4	4	4000	112
10.019196	4	5	4000	112
10.019196	4	6	4000	112
10.019196	4	7	4000	112
10.019196	4	8	4000	112
10.019196	4	9	4000	112
10.019196	4	10	4000	112
20.037031	1	0	100	97
20.037031	1	1	100	97
20.037031	1	2	100	97
20.037031	1	3	100	97
20.037031	1	4	100	97
20.037031	1	5	100	97
20.037031	1	6	100	97
20.037031	1	7	100	97
20.037031	1	8	100	97
20.037031	1	9	100	97
20.037031	1	10	100	97
20.037031	1	0	1000	97
20.037031	1	1	1000	97
20.037031	1	2	1000	97
20.037031	1	3	1000	97
20.037031	1	4	1000	97
20.037031	1	5	1000	97
20.037031	1	6	1000	97
20.037031	1	7	1000	97
20.037031	1	8	1000	97
20.037031	1	9	1000	97
20.037031	1	10	1000	97
20.037031	2	0	200	194
20.037031	2	1	200	194
20.037031	2	2	200	194
20.037031	2	3	200	194
20.037031	2	4	200	194
20.037031	2	5	200	194
20.037031	2	6	200	194
20.037031	2	7	200	194
20.037031	2	8	200	194
20.037031	2	9	200	194
20.037031	2	10	200	194
20.037031	2	0	2000	194
20.037031	2	1	2000	194
20.037031	2	2	2000	194
20.037031	2	3	2000	194
20.037031	2	4	2000	194
20.037031	2	5	2000	194
20.037031	2	6	2000	194
20.037031	2	7	2000	194
20.037031	2	8	2000	194
20.037031	2	9	2000	194
20.037031	2	10	2000	194
20.037031	4	0	400	388
20.037031	4	1	400	388
20.037031	4	2	400	388
20.037031	4	3	400	388
20.037031	4	4	400	388
20.037031	4	5	400	388
20.037031	4	6	400	388
20.037031	4	7	400	388
20.037031	4	8	400	388
20.037031	4	9	400	388
20.037031	4	10	400	388
20.037031	4	0	4000	388
20.037031	4	1	4000	388
20.037031	4	2	4000	388
20.037031	4	3	4000	388
20.037031	4	4	4000	388
20.037031	4	5	4000	388
20.037031	4	6	4000	388
20.037031	4	7	4000	388
20.037031	4	8	4000	388
20.037031	4	9	4000	388
20.037031	4	10	4000	388
30.047401	1	0	100	100
30.047401	1	1	100	100
30.047401	1	2	100	100
30.047401	1	3	100	100
30.047401	1	4	100	100
30.047401	1	5	100	100
30.047401	1	6	100	100
30.047401	1	7	100	100
30.047401	1	8	100	100
30.047401	1	9	100	100
30.047401	1	10	100	100
30.047401	1	0	1000	172
30.047401	1	1	1000	172
30.047401	1	2	1000	172
30.047401	1	3	1000	172
30.047401	1	4	1000	172
30.047401	1	5	1000	172
30.047401	1	6	1000	172
30.047401	1	7	1000	172
30.047401	1	8	1000	172
30.047401	1	9	1000	172
30.047401	1	10	1000	172
30.047401	2	0	200	200
30.047401	2	1	200	200
30.047401	2	2	200	200
30.047401	2	3	200	200
30.047401	2	4	200	200
30.047401	2	5	200	200
30.047401	2	6	200	200
30.047401	2	7	200	200
30.047401	2	8	200	200
30.047401	2	9	200	200
30.047401	2	10	200	200
30.047401	2	0	2000	344
30.047401	2	1	2000	344
30.047401	2	2	2000	344
30.047401	2	3	2000	344
30.047401	2	4	2000	344
30.047401	2	5	2000	344
30.047401	2	6	2000	344
30.047401	2	7	2000	344
30.047401	2	8	2000	344
30.047401	2	9	2000	344
30.047401	2	10	2000	344
30.047401	4	0	400	400
30.047401	4	1	400	400
30.047401	4	2	400	400
30.047401	4	3	400	400
30.047401	4	4	400	400
30.047401	4	5	400	400
30.047401	4	6	400	400
30.047401	4	7	400	400
30.047401	4	8	400	400
30.047401	4	9	400	400
30.047401	4	10	400	400
30.047401	4	0	4000	688
30.047401	4	1	4000	688
30.047401	4	2	4000	688
30.047401	4	3	4000	688
30.047401	4	4	4000	688
30.047401	4	5	4000	688
30.047401	4	6	4000	688
30.047401	4	7	4000	688
30.047401	4	8	4000	688
30.047401	4	9	4000	688
30.047401	4	10	4000	688
40.053871	1	0	100	1
40.053871	1	1	100	1
40.053871	1	2	100	1
40.053871	1	3	100	6
40.053871	1	4	100	22
40.053871	1	5	100	46
40.053871	1	6	100	70
40.053871	1	7	100	94
40.053871	1	8	100	100
40.053871	1	9	100	100
40.053871	1	10	100	100
40.053871	1	0	1000	81
40.053871	1	1	1000	123
40.053871	1	2	1000	170
40.053871	1	3	1000	228
40.053871	1	4	1000	280
40.053871	1	5	1000	331
40.053871	1	6	1000	367
40.053871	1	7	1000	367
40.053871	1	8	1000	367
40.053871	1	9	1000	367
40.053871	1	10	1000	367
40.053871	2	0	200	101
40.053871	2	1	200	101
40.053871	2	2	200	101
40.053871	2	3	200	105
40.053871	2	4	200	123
40.053871	2	5	200	145
40.053871	2	6	200	171
40.053871	2	7	200	194
40.053871	2	8	200	200
40.053871	2	9	200	200
40.053871	2	10	200	200
40.053871	2	0	2000	447
40.053871	2	1	2000	490
40.053871	2	2	2000	537
40.053871	2	3	2000	596
40.053871	2	4	2000	647
40.053871	2	5	2000	698
40.053871	2	6	2000	734
40.053871	2	7	2000	734
40.053871	2	8	2000	734
40.053871	2	9	2000	734
40.053871	2	10	2000	734
40.053871	4	0	400	112
40.053871	4	1	400	112
40.053871	4	2	400	112
40.053871	4	3	400	124
40.053871	4	4	400	176
40.053871	4	5	400	244
40.053871	4	6	400	320
40.053871	4	7	400	388
40.053871	4	8	400	400
40.053871	4	9	400	400
40.053871	4	10	400	400
40.053871	4	0	4000	617
40.053871	4	1	4000	742
40.053871	4	2	4000	886
40.053871	4	3	4000	1045
40.053871	4	4	4000	1198
40.053871	4	5	4000	1351
40.053871	4	6	4000	1457
40.053871	4	7	4000	1457
40.053871	4	8	4000	1468
40.053871	4	9	4000	1468
40.053871	4	10	4000	1468
50.055294	1	0	100	7
50.055294	1	1	100	7
50.055294	1	2	100	7
50.055294	1	3	100	11
50.055294	1	4	100	27
50.055294	1	5	100	50
50.055294	1	6	100	75
50.055294	1	7	100	97
50.055294	1	8	100	100
50.055294	1	9	100	100
50.055294	1	10	100	100
50.055294	1	0	1000	86
50.055294	1	1	1000	128
50.055294	1	2	1000	173
50.055294	1	3	1000	231
50.055294	1	4	1000	284
50.055294	1	5	1000	334
50.055294	1	6	1000	381
50.055294	1	7	1000	417
50.055294	1	8	1000	437
50.055294	1	9	1000	437
50.055294	1	10	1000	437
50.055294	2	0	200	107
50.055294	2	1	200	107
50.055294	2	2	200	107
50.055294	2	3	200	111
50.055294	2	4	200	127
50.055294	2	5	200	149
50.055294	2	6	200	175
50.055294	2	7	200	197
50.055294	2	8	200	200
50.055294	2	9	200	200
50.055294	2	10	200	200
50.055294	2	0	2000	523
50.055294	2	1	2000	565
50.055294	2	2	2000	610
50.055294	2	3	2000	669
50.055294	2	4	2000	721
50.055294	2	5	2000	771
50.055294	2	6	2000	819
50.055294	2	7	2000	855
50.055294	2	8	2000	874
50.055294	2	9	2000	874
50.055294	2	10	2000	874
50.055294	4	0	400	219
50.055294	4	1	400	219
50.055294	4	2	400	219
50.055294	4	3	400	226
50.055294	4	4	400	258
50.055294	4	5	400	303
50.055294	4	6	400	352
50.055294	4	7	400	393
50.055294	4	8	400	400
50.055294	4	9	400	400
50.055294	4	10	400	400
50.055294	4	0	4000	1051
50.055294	4	1	4000	1135
50.055294	4	2	4000	1226
50.055294	4	3	4000	1337
50.055294	4	4	4000	1441
50.055294	4	5	4000	1540
50.055294	4	6	4000	1633
50.055294	4	7	4000	1707
50.055294	4	8	4000	1748
50.055294	4	9	4000	1748
50.055294	4	10	4000	1748
60.060394	1	0	100	100
60.060394	1	1	100	100
60.060394	1	2	100	100
60.060394	1	3	100	100
60.060394	1	4	100	100
60.060394	1	5	100	100
60.060394	1	6	100	100
60.060394	1	7	100	100
60.060394	1	8	100	100
60.060394	1	9	100	100
60.060394	1	10	100	100
60.060394	1	0	1000	473
60.060394	1	1	1000	473
60.060394	1	2	1000	473
60.060394	1	3	1000	473
60.060394	1	4	1000	473
60.060394	1	5	1000	473
60.060394	1	6	1000	473
60.060394	1	7	1000	473
60.060394	1	8	1000	473
60.060394	1	9	1000	473
60.060394	1	10	1000	473
60.060394	2	0	200	101
60.060394	2	1	200	101
60.060394	2	2	200	101
60.060394	2	3	200	105
60.060394	2	4	200	123
60.060394	2	5	200	146
60.060394	2	6	200	170
60.060394	2	7	200	194
60.060394	2	8	200	200
60.060394	2	9	200	200
60.060394	2	10	200	200
60.060394	2	0	2000	553
60.060394	2	1	2000	596
60.060394	2	2	2000	642
60.060394	2	3	2000	701
60.060394	2	4	2000	758
60.060394	2	5	2000	809
60.060394	2	6	2000	855
60.060394	2	7	2000	890
60.060394	2	8	2000	946
60.060394	2	9	2000	946
60.060394	2	10	2000	946
60.060394	4	0	400	217
60.060394	4	1	400	217
60.060394	4	2	400	217
60.060394	4	3	400	224
60.060394	4	4	400	257
60.060394	4	5	400	301
60.060394	4	6	400	350
60.060394	4	7	400	390
60.060394	4	8	400	400
60.060394	4	9	400	400
60.060394	4	10	400	400
60.060394	4	0	4000	1121
60.060394	4	1	4000	1204
60.060394	4	2	4000	1296
60.060394	4	3	4000	1402
60.060394	4	4	4000	1510
60.060394	4	5	4000	1610
60.060394	4	6	4000	1703
60.060394	4	7	4000	1776
60.060394	4	8	4000	1892
60.060394	4	9	4000	1892
60.060394	4	10	4000	1892
70.065094	1	0	100	4
70.065094	1	1	100	4
70.065094	1	2	100	4
70.065094	1	3	100	8
70.065094	1	4	100	25
70.065094	1	5	100	48
70.065094	1	6	100	73
70.065094	1	7	100	96
70.065094	1	8	100	100
70.065094	1	9	100	100
70.065094	1	10	100	100
70.065094	1	0	1000	83
70.065094	1	1	1000	126
70.065094	1	2	1000	173
70.065094	1	3	1000	234
70.065094	1	4	1000	298
70.065094	1	5	1000	353
70.065094	1	6	1000	400
70.065094	1	7	1000	435
70.065094	1	8	1000	540
70.065094	1	9	1000	540
70.065094	1	10	1000	540
70.065094	2	0	200	5
70.065094	2	1	200	5
70.065094	2	2	200	5
70.065094	2	3	200	14
70.065094	2	4	200	49
70.065094	2	5	200	95
70.065094	2	6	200	145
70.065094	2	7	200	191
70.065094	2	8	200	200
70.065094	2	9	200	200
70.065094	2	10	200	200
70.065094	2	0	2000	163
70.065094	2	1	2000	247
70.065094	2	2	2000	344
70.065094	2	3	2000	467
70.065094	2	4	2000	595
70.065094	2	5	2000	705
70.065094	2	6	2000	800
70.065094	2	7	2000	869
70.065094	2	8	2000	1080
70.065094	2	9	2000	1080
70.065094	2	10	2000	1080
70.065094	4	0	400	36
70.065094	4	1	400	36
70.065094	4	2	400	36
70.065094	4	3	400	53
70.065094	4	4	400	122
70.065094	4	5	400	214
70.065094	4	6	400	318
70.065094	4	7	400	386
70.065094	4	8	400	400
70.065094	4	9	400	400
70.065094	4	10	400	400
70.065094	4	0	4000	354
70.065094	4	1	4000	522
70.065094	4	2	4000	712
70.065094	4	3	4000	944
70.065094	4	4	4000	1174
70.065094	4	5	4000	1384
70.065094	4	6	4000	1573
70.065094	4	7	4000	1808
70.065094	4	8	4000	2155
70.065094	4	9	4000	2160
70.065094	4	10	4000	2160
80.071609	1	0	100	10
80.071609	1	1	100	10
80.071609	1	2	100	10
80.071609	1	3	100	14
80.071609	1	4	100	32
80.071609	1	5	100	55
80.071609	1	6	100	80
80.071609	1	7	100	97
80.071609	1	8	100	100
80.071609	1	9	100	100
80.071609	1	10	100	100
80.071609	1	0	1000	89
80.071609	1	1	1000	131
80.071609	1	2	1000	180
80.071609	1	3	1000	248
80.071609	1	4	1000	324
80.071609	1	5	1000	403
80.071609	1	6	1000	466
80.071609	1	7	1000	513
80.071609	1	8	1000	642
80.071609	1	9	1000	642
80.071609	1	10	1000	642
80.071609	2	0	200	21
80.071609	2	1	200	21
80.071609	2	2	200	21
80.071609	2	3	200	30
80.071609	2	4	200	64
80.071609	2	5	200	110
80.071609	2	6	200	162
80.071609	2	7	200	195
80.071609	2	8	200	200
80.071609	2	9	200	200
80.071609	2	10	200	200
80.071609	2	0	2000	180
80.071609	2	1	2000	264
80.071609	2	2	2000	361
80.071609	2	3	2000	496
80.071609	2	4	2000	648
80.071609	2	5	2000	805
80.071609	2	6	2000	932
80.071609	2	7	2000	1024
80.071609	2	8	2000	1284
80.071609	2	9	2000	1284
80.071609	2	10	2000	1284
80.071609	4	0	400	130
80.071609	4	1	400	130
80.071609	4	2	400	130
80.071609	4	3	400	147
80.071609	4	4	400	216
80.071609	4	5	400	290
80.071609	4	6	400	343
80.071609	4	7	400	391
80.071609	4	8	400	400
80.071609	4	9	400	400
80.071609	4	10	400	400
80.071609	4	0	4000	446
80.071609	4	1	4000	614
80.071609	4	2	4000	807
80.071609	4	3	4000	1076
80.071609	4	4	4000	1335
80.071609	4	5	4000	1596
80.071609	4	6	4000	1814
80.071609	4	7	4000	2081
80.071609	4	8	4000	2488
80.071609	4	9	4000	2545
80.071609	4	10	4000	2568
90.075874	1	0	100	71
90.075874	1	1	100	71
90.075874	1	2	100	71
90.075874	1	3	100	74
90.075874	1	4	100	90
90.075874	1	5	100	89
90.075874	1	6	100	91
90.075874	1	7	100	97
90.075874	1	8	100	100
90.075874	1	9	100	100
90.075874	1	10	100	100
90.075874	1	0	1000	150
90.075874	1	1	1000	192
90.075874	1	2	1000	236
90.075874	1	3	1000	300
90.075874	1	4	1000	375
90.075874	1	5	1000	453
90.075874	1	6	1000	525
90.075874	1	7	1000	587
90.075874	1	8	1000	731
90.075874	1	9	1000	769
90.075874	1	10	1000	785
90.075874	2	0	200	115
90.075874	2	1	200	115
90.075874	2	2	200	115
90.075874	2	3	200	123
90.075874	2	4	200	159
90.075874	2	5	200	179
90.075874	2	6	200	185
90.075874	2	7	200	195
90.075874	2	8	200	200
90.075874	2	9	200	200
90.075874	2	10	200	200
90.075874	2	0	2000	273
90.075874	2	1	2000	358
90.075874	2	2	2000	452
90.075874	2	3	2000	587
90.075874	2	4	2000	741
90.075874	2	5	2000	900
90.075874	2	6	2000	1050
90.075874	2	7	2000	1273
90.075874	2	8	2000	1452
90.075874	2	9	2000	1533
90.075874	2	10	2000	1570
90.075874	4	0	400	217
90.075874	4	1	400	217
90.075874	4	2	400	243
90.075874	4	3	400	301
90.075874	4	4	400	350
90.075874	4	5	400	368
90.075874	4	6	400	375
90.075874	4	7	400	378
90.075874	4	8	400	395
90.075874	4	9	400	400
90.075874	4	10	400	400
90.075874	4	0	4000	624
90.075874	4	1	4000	773
90.075874	4	2	4000	913
90.075874	4	3	4000	1103
90.075874	4	4	4000	1348
90.075874	4	5	4000	1652
90.075874	4	6	4000	1979
90.075874	4	7	4000	2411
90.075874	4	8	4000	2866
90.075874	4	9	4000	3103
90.075874	4	10	4000	3150
100.078102	1	0	100	95
100.078102	1	1	100	95
100.078102	1	2	100	95
100.078102	1	3	100	97
100.078102	1	4	100	92
100.078102	1	5	100	90
100.078102	1	6	100	92
100.078102	1	7	100	98
100.078102	1	8	100	100
100.078102	1	9	100	100
100.078102	1	10	100	100
100.078102	1	0	1000	178
100.078102	1	1	1000	222
100.078102	1	2	1000	270
100.078102	1	3	1000	341
100.078102	1	4	1000	421
100.078102	1	5	1000	501
100.078102	1	6	1000	576
100.078102	1	7	1000	739
100.078102	1	8	1000	771
100.078102	1	9	1000	813
100.078102	1	10	1000	829
100.078102	2	0	200	195
100.078102	2	1	200	195
100.078102	2	2	200	195
100.078102	2	3	200	195
100.078102	2	4	200	182
100.078102	2	5	200	178
100.078102	2	6	200	181
100.078102	2	7	200	195
100.078102	2	8	200	200
100.078102	2	9	200	200
100.078102	2	10	200	200
100.078102	2	0	2000	391
100.078102	2	1	2000	476
100.078102	2	2	2000	569
100.078102	2	3	2000	703
100.078102	2	4	2000	858
100.078102	2	5	2000	1015
100.078102	2	6	2000	1166
100.078102	2	7	2000	1389
100.078102	2	8	2000	1566
100.078102	2	9	2000	1645
100.078102	2	10	2000	1656
100.078102	4	0	400	300
100.078102	4	1	400	300
100.078102	4	2	400	322
100.078102	4	3	400	371
100.078102	4	4	400	375
100.078102	4	5	400	369
100.078102	4	6	400	374
100.078102	4	7	400	382
100.078102	4	8	400	392
100.078102	4	9	400	400
100.078102	4	10	400	400
100.078102	4	0	4000	865
100.078102	4	1	4000	1081
100.078102	4	2	4000	1325
100.078102	4	3	4000	1532
100.078102	4	4	4000	1777
100.078102	4	5	4000	2082
100.078102	4	6	4000	2362
100.078102	4	7	4000	2737
100.078102	4	8	4000	3146
100.078102	4	9	4000	3311
100.078102	4	10	4000	3314
110.079361	1	0	100	100
110.079361	1	1	100	100
110.079361	1	2	100	100
110.079361	1	3	100	96
110.079361	1	4	100	90
110.079361	1	5	100	90
110.079361	1	6	100	94
110.079361	1	7	100	100
110.079361	1	8	100	100
110.079361	1	9	100	100
110.079361	1	10	100	100
110.079361	1	0	1000	214
110.079361	1	1	1000	261
110.079361	1	2	1000	314
110.079361	1	3	1000	391
110.079361	1	4	1000	477
110.079361	1	5	1000	562
110.079361	1	6	1000	636
110.079361	1	7	1000	789
110.079361	1	8	1000	831
110.079361	1	9	1000	830
110.079361	1	10	1000	831
110.079361	2	0	200	200
110.079361	2	1	200	200
110.079361	2	2	200	200
110.079361	2	3	200	194
110.079361	2	4	200	184
110.079361	2	5	200	180
110.079361	2	6	200	183
110.079361	2	7	200	194
110.079361	2	8	200	199
110.079361	2	9	200	200
110.079361	2	10	200	200
110.079361	2	0	2000	583
110.079361	2	1	2000	669
110.079361	2	2	2000	764
110.079361	2	3	2000	898
110.079361	2	4	2000	1050
110.079361	2	5	2000	1209
110.079361	2	6	2000	1355
110.079361	2	7	2000	1532
110.079361	2	8	2000	1674
110.079361	2	9	2000	1664
110.079361	2	10	2000	1662
110.079361	4	0	400	400
110.079361	4	1	400	400
110.079361	4	2	400	400
110.079361	4	3	400	391
110.079361	4	4	400	366
110.079361	4	5	400	361
110.079361	4	6	400	366
110.079361	4	7	400	387
110.079361	4	8	400	399
110.079361	4	9	400	400
110.079361	4	10	400	400
110.079361	4	0	4000	1561
110.079361	4	1	4000	1730
110.079361	4	2	4000	1922
110.079361	4	3	4000	2171
110.079361	4	4	4000	2414
110.079361	4	5	4000	2635
110.079361	4	6	4000	2828
110.079361	4	7	4000	3018
110.079361	4	8	4000	3349
110.079361	4	9	4000	3327
110.079361	4	10	4000	3315
120.080894	1	0	100	100
120.080894	1	1	100	100
120.080894	1	2	100	100
120.080894	1	3	100	96
120.080894	1	4	100	90
120.080894	1	5	100	90
120.080894	1	6	100	95
120.080894	1	7	100	100
120.080894	1	8	100	100
120.080894	1	9	100	100
120.080894	1	10	100	100
120.080894	1	0	1000	325
120.080894	1	1	1000	372
120.080894	1	2	1000	427
120.080894	1	3	1000	505
120.080894	1	4	1000	591
120.080894	1	5	1000	676
120.080894	1	6	1000	749
120.080894	1	7	1000	844
120.080894	1	8	1000	831
120.080894	1	9	1000	828
120.080894	1	10	1000	830
120.080894	2	0	200	200
120.080894	2	1	200	200
120.080894	2	2	200	200
120.080894	2	3	200	194
120.080894	2	4	200	185
120.080894	2	5	200	180
120.080894	2	6	200	184
120.080894	2	7	200	194
120.080894	2	8	200	199
120.080894	2	9	200	200
120.080894	2	10	200	200
120.080894	2	0	2000	855
120.080894	2	1	2000	940
120.080894	2	2	2000	1036
120.080894	2	3	2000	1169
120.080894	2	4	2000	1262
120.080894	2	5	2000	1380
120.080894	2	6	2000	1482
120.080894	2	7	2000	1591
120.080894	2	8	2000	1687
120.080894	2	9	2000	1664
120.080894	2	10	2000	1662
120.080894	4	0	400	206
120.080894	4	1	400	206
120.080894	4	2	400	249
120.080894	4	3	400	340
120.080894	4	4	400	383
120.080894	4	5	400	380
120.080894	4	6	400	386
120.080894	4	7	400	376
120.080894	4	8	400	382
120.080894	4	9	400	400
120.080894	4	10	400	400
120.080894	4	0	4000	1019
120.080894	4	1	4000	1282
120.080894	4	2	4000	1605
120.080894	4	3	4000	1934
120.080894	4	4	4000	2202
120.080894	4	5	4000	2450
120.080894	4	6	4000	2731
120.080894	4	7	4000	2976
120.080894	4	8	4000	3182
120.080894	4	9	4000	3338
120.080894	4	10	4000	3317
130.082336	1	0	100	2
130.082336	1	1	100	2
130.082336	1	2	100	25
130.082336	1	3	100	75
130.082336	1	4	100	100
130.082336	1	5	100	100
130.082336	1	6	100	100
130.082336	1	7	100	91
130.082336	1	8	100	93
130.082336	1	9	100	100
130.082336	1	10	100	100
130.082336	1	0	1000	81
130.082336	1	1	1000	173
130.082336	1	2	1000	305
130.082336	1	3	1000	371
130.082336	1	4	1000	409
130.082336	1	5	1000	484
130.082336	1	6	1000	569
130.082336	1	7	1000	695
130.082336	1	8	1000	769
130.082336	1	9	1000	833
130.082336	1	10	1000	829
130.082336	2	0	200	102
130.082336	2	1	200	102
130.082336	2	2	200	124
130.082336	2	3	200	173
130.082336	2	4	200	193
130.082336	2	5	200	190
130.082336	2	6	200	192
130.082336	2	7	200	186
130.082336	2	8	200	192
130.082336	2	9	200	200
130.082336	2	10	200	200
130.082336	2	0	2000	644
130.082336	2	1	2000	775
130.082336	2	2	2000	954
130.082336	2	3	2000	1013
130.082336	2	4	2000	1096
130.082336	2	5	2000	1203
130.082336	2	6	2000	1311
130.082336	2	7	2000	1450
130.082336	2	8	2000	1608
130.082336	2	9	2000	1667
130.082336	2	10	2000	1658
130.082336	4	0	400	148
130.082336	4	1	400	148
130.082336	4	2	400	213
130.082336	4	3	400	336
130.082336	4	4	400	392
130.082336	4	5	400	391
130.082336	4	6	400	391
130.082336	4	7	400	370
130.082336	4	8	400	376
130.082336	4	9	400	400
130.082336	4	10	400	400
130.082336	4	0	4000	847
130.082336	4	1	4000	1159
130.082336	4	2	4000	1581
130.082336	4	3	4000	1863
130.082336	4	4	4000	2235
130.082336	4	5	4000	2482
130.082336	4	6	4000	2731
130.082336	4	7	4000	2880
130.082336	4	8	4000	3123
130.082336	4	9	4000	3340
130.082336	4	10	4000	3314
140.083282	1	0	100	74
140.083282	1	1	100	74
140.083282	1	2	100	92
140.083282	1	3	100	90
140.083282	1	4	100	100
140.083282	1	5	100	100
140.083282	1	6	100	100
140.083282	1	7	100	95
140.083282	1	8	100	90
140.083282	1	9	100	99
140.083282	1	10	100	100
140.083282	1	0	1000	154
140.083282	1	1	1000	238
140.083282	1	2	1000	374
140.083282	1	3	1000	522
140.083282	1	4	1000	680
140.083282	1	5	1000	755
140.083282	1	6	1000	783
140.083282	1	7	1000	771
140.083282	1	8	1000	786
140.083282	1	9	1000	867
140.083282	1	10	1000	829
140.083282	2	0	200	174
140.083282	2	1	200	174
140.083282	2	2	200	191
140.083282	2	3	200	186
140.083282	2	4	200	190
140.083282	2	5	200	190
140.083282	2	6	200	195
140.083282	2	7	200	196
140.083282	2	8	200	189
140.083282	2	9	200	198
140.083282	2	10	200	200
140.083282	2	0	2000	826
140.083282	2	1	2000	954
140.083282	2	2	2000	1139
140.083282	2	3	2000	1245
140.083282	2	4	2000	1434
140.083282	2	5	2000	1524
140.083282	2	6	2000	1556
140.083282	2	7	2000	1614
140.083282	2	8	2000	1617
140.083282	2	9	2000	1695
140.083282	2	10	2000	1659
140.083282	4	0	400	374
140.083282	4	1	400	374
140.083282	4	2	400	383
140.083282	4	3	400	374
140.083282	4	4	400	382
140.083282	4	5	400	380
140.083282	4	6	400	388
140.083282	4	7	400	386
140.083282	4	8	400	380
140.083282	4	9	400	398
140.083282	4	10	400	400
140.083282	4	0	4000	1778
140.083282	4	1	4000	2036
140.083282	4	2	4000	2392
140.083282	4	3	4000	2562
140.083282	4	4	4000	2947
140.083282	4	5	4000	3073
140.083282	4	6	4000	3112
140.083282	4	7	4000	3118
140.083282	4	8	4000	3223
140.083282	4	9	4000	3366
140.083282	4	10	4000	3317
150.084396	1	0	100	100
150.084396	1	1	100	100
150.084396	1	2	100	94
150.084396	1	3	100	90
150.084396	1	4	100	100
150.084396	1	5	100	100
150.084396	1	6	100	100
150.084396	1	7	100	99
150.084396	1	8	100	90
150.084396	1	9	100	94
150.084396	1	10	100	100
150.084396	1	0	1000	263
150.084396	1	1	1000	344
150.084396	1	2	1000	472
150.084396	1	3	1000	615
150.084396	1	4	1000	800
150.084396	1	5	1000	802
150.084396	1	6	1000	803
150.084396	1	7	1000	837
150.084396	1	8	1000	783
150.084396	1	9	1000	775
150.084396	1	10	1000	835
150.084396	2	0	200	107
150.084396	2	1	200	107
150.084396	2	2	200	130
150.084396	2	3	200	180
150.084396	2	4	200	199
150.084396	2	5	200	200
150.084396	2	6	200	198
150.084396	2	7	200	187
150.084396	2	8	200	189
