Generation	NumCells	DriverDiversity	DriverEdgeDiversity	DriverAlphaDiversity	DriverDiversityFrom1SamplesAtDepth0	DriverDiversityFrom1SamplesAtDepth1	DriverDiversityFrom1SamplesAtDepth2	DriverDiversityFrom1SamplesAtDepth3	DriverDiversityFrom1SamplesAtDepth4	DriverDiversityFrom1SamplesAtDepth5	DriverDiversityFrom1SamplesAtDepth6	DriverDiversityFrom1SamplesAtDepth7	DriverDiversityFrom1SamplesAtDepth8	DriverDiversityFrom1SamplesAtDepth9	DriverDiversityFrom1SamplesAtDepth10	DriverDiversityFrom1RandomSamples	DriverDiversityFrom1BigSamplesAtDepth0	DriverDiversityFrom1BigSamplesAtDepth1	DriverDiversityFrom1BigSamplesAtDepth2	DriverDiversityFrom1BigSamplesAtDepth3	DriverDiversityFrom1BigSamplesAtDepth4	DriverDiversityFrom1BigSamplesAtDepth5	DriverDiversityFrom1BigSamplesAtDepth6	DriverDiversityFrom1BigSamplesAtDepth7	DriverDiversityFrom1BigSamplesAtDepth8	DriverDiversityFrom1BigSamplesAtDepth9	DriverDiversityFrom1BigSamplesAtDepth10	DriverDiversityFrom1BigRandomSamples	DriverDiversityFrom2SamplesAtDepth0	DriverDiversityFrom2SamplesAtDepth1	DriverDiversityFrom2SamplesAtDepth2	DriverDiversityFrom2SamplesAtDepth3	DriverDiversityFrom2SamplesAtDepth4	DriverDiversityFrom2SamplesAtDepth5	DriverDiversityFrom2SamplesAtDepth6	DriverDiversityFrom2SamplesAtDepth7	DriverDiversityFrom2SamplesAtDepth8	DriverDiversityFrom2SamplesAtDepth9	DriverDiversityFrom2SamplesAtDepth10	DriverDiversityFrom2RandomSamples	DriverDiversityFrom2BigSamplesAtDepth0	DriverDiversityFrom2BigSamplesAtDepth1	DriverDiversityFrom2BigSamplesAtDepth2	DriverDiversityFrom2BigSamplesAtDepth3	DriverDiversityFrom2BigSamplesAtDepth4	DriverDiversityFrom2BigSamplesAtDepth5	DriverDiversityFrom2BigSamplesAtDepth6	DriverDiversityFrom2BigSamplesAtDepth7	DriverDiversityFrom2BigSamplesAtDepth8	DriverDiversityFrom2BigSamplesAtDepth9	DriverDiversityFrom2BigSamplesAtDepth10	DriverDiversityFrom2BigRandomSamples	DriverDiversityFrom4SamplesAtDepth0	DriverDiversityFrom4SamplesAtDepth1	DriverDiversityFrom4SamplesAtDepth2	DriverDiversityFrom4SamplesAtDepth3	DriverDiversityFrom4SamplesAtDepth4	DriverDiversityFrom4SamplesAtDepth5	DriverDiversityFrom4SamplesAtDepth6	DriverDiversityFrom4SamplesAtDepth7	DriverDiversityFrom4SamplesAtDepth8	DriverDiversityFrom4SamplesAtDepth9	DriverDiversityFrom4SamplesAtDepth10	DriverDiversityFrom4RandomSamples	DriverDiversityFrom4BigSamplesAtDepth0	DriverDiversityFrom4BigSamplesAtDepth1	DriverDiversityFrom4BigSamplesAtDepth2	DriverDiversityFrom4BigSamplesAtDepth3	DriverDiversityFrom4BigSamplesAtDepth4	DriverDiversityFrom4BigSamplesAtDepth5	DriverDiversityFrom4BigSamplesAtDepth6	DriverDiversityFrom4BigSamplesAtDepth7	DriverDiversityFrom4BigSamplesAtDepth8	DriverDiversityFrom4BigSamplesAtDepth9	DriverDiversityFrom4BigSamplesAtDepth10	DriverDiversityFrom4BigRandomSamples
100.068428	758	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
110.071037	1006	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
120.073700	1536	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
130.074921	2025	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
140.076202	2513	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
150.077209	2886	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
160.077698	3324	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
170.079163	4023	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
180.079865	4918	1.001221	1.007519	1.001230	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.001235	1.000000	1.001203	1.001236	1.000000	1.003005	1.000000	1.000000	1.000000	1.000000	1.000000	1.000707	1.000000	1.001206	1.000000	1.000617	1.000000	1.000000
182.011002	5000	1.010870	1.006803	1.011601	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.020200	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.041016	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.015113	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.014119	1.000000	1.000000	1.000000	1.000000	1.000000	1.002718	1.007436	1.003620	1.004830	1.004965	1.002629	1.009050	1.000000	1.000000	1.000000	1.000000	1.000000	1.002793	1.003043	1.005436	1.002485	1.001851	1.000000	1.015637
190.080399	5903	1.081349	1.059120	1.085603	1.000000	1.000000	1.000000	1.000000	1.000000	1.041649	1.000000	1.020200	1.020200	1.040799	1.000000	1.040799	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.010526	1.000000	1.000000	1.000000	1.000000	1.072444	1.000000	1.000000	1.005405	1.000000	1.000000	1.000000	1.000000	1.005013	1.005222	1.000000	1.015788	1.072444	1.000000	1.002497	1.000000	1.005122	1.005115	1.005277	1.004813	1.007279	1.007252	1.009390	1.028628	1.089683	1.000000	1.001726	1.000000	1.001345	1.001328	1.010567	1.027648	1.048090	1.043053	1.041461	1.028596	1.094085	1.000000	1.001209	1.000923	1.000818	1.001489	1.015736	1.033355	1.038046	1.043856	1.023001	1.013787	1.083752
200.080856	6806	1.148214	1.027581	1.029332	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.243472	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.149690	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.132743	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.018541	1.068521	1.136116	1.000000	1.000000	1.005587	1.014444	1.010624	1.018609	1.051897	1.074523	1.085059	1.086141	1.063178	1.151965	1.000000	1.002163	1.004285	1.006721	1.008474	1.034212	1.066405	1.075353	1.069966	1.043401	1.032757	1.127701
210.081573	7792	1.222508	1.349561	1.051904	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.040799	1.000000	1.000000	1.022469	1.172608	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.010582	1.010582	1.030450	1.010152	1.033510	1.280000	1.934896	1.978202	1.683044	1.566514	1.591847	1.583882	1.596716	1.430430	1.144890	1.041008	1.037420	1.219512	1.000000	1.000000	1.000000	1.000000	1.005263	1.004662	1.005115	1.016745	1.019487	1.048620	1.152734	1.191202	1.000000	1.000000	1.000000	1.000000	1.014044	1.048223	1.068572	1.083349	1.113200	1.145076	1.137139	1.204116	1.579068	1.532897	1.517785	1.502035	1.517491	1.467476	1.437313	1.325560	1.257718	1.203329	1.185557	1.211204
220.082184	9334	1.473424	1.112582	1.103476	1.000000	1.000000	1.021050	1.195623	1.316639	1.418842	1.496558	1.444669	1.295572	1.670103	1.792036	1.496558	1.000000	1.000000	1.021619	1.087743	1.173102	1.272218	1.184203	1.265724	1.547410	1.659923	1.738334	1.457620	1.000000	1.037370	1.458663	1.644977	1.737603	1.676111	1.706157	1.853790	1.947311	1.642771	1.771243	1.509548	1.032556	1.048073	1.121100	1.217997	1.227205	1.287362	1.344260	1.451243	1.514580	1.608955	1.674336	1.509548	1.029334	1.036317	1.083189	1.085264	1.139614	1.249360	1.332657	1.453494	1.594437	1.689439	1.722612	1.465399	1.133937	1.287652	1.417637	1.512061	1.592245	1.677350	1.793901	1.808428	1.794487	1.794603	1.749880	1.467345
225.582397	10000	1.623340	1.222844	1.157252	1.000000	1.000000	1.000000	1.000000	1.000000	1.041649	1.732123	1.996805	1.980198	1.996534	1.916455	1.625488	1.000000	1.000000	1.000000	1.000000	1.098123	1.096034	1.497925	1.753425	1.963848	1.924572	1.924695	1.683360	1.280000	1.340400	1.579558	1.600000	1.637205	1.662372	1.876619	1.957154	1.973045	1.934081	1.861988	1.522534	1.000000	1.000000	1.000000	1.011799	1.096419	1.270797	1.610608	1.863792	1.961501	1.999946	1.973211	1.625488	1.000000	1.000000	1.000000	1.018560	1.144434	1.322250	1.607147	1.872616	1.994048	1.987218	1.983440	1.617866	1.320795	1.466190	1.557379	1.631487	1.715417	1.718475	1.879102	1.970367	1.999999	1.984895	1.975878	1.629636
230.082565	10715	1.744457	1.300995	1.102262	1.000000	1.000000	1.000000	1.000000	1.000000	1.063095	1.965065	1.418842	1.444669	1.438202	1.352000	1.891074	1.000000	1.000000	1.000000	1.000000	1.020940	1.441501	1.995475	1.818355	1.295572	1.362946	1.296946	1.675603	1.000000	1.155904	1.066871	1.052768	1.494117	1.814993	2.004030	1.943513	1.622885	1.335447	1.218267	1.730066	1.000000	1.013840	1.000000	1.023842	1.216164	1.581375	1.931571	1.946072	1.739230	1.536184	1.532357	1.721129	1.000000	1.003300	1.004098	1.052635	1.273076	1.620762	1.934226	1.954593	1.723432	1.551329	1.476571	1.748825	1.028263	1.018144	1.028979	1.213817	1.532009	1.831116	1.971870	1.968547	1.750714	1.557839	1.534925	1.750598
240.082962	12404	1.915533	1.488511	1.072615	1.000000	1.000000	1.000000	1.000000	1.000000	1.107217	1.800000	1.000000	1.000000	1.000000	1.000000	1.937234	1.000000	1.000000	1.000000	1.000000	1.142909	1.981191	1.429703	1.086325	1.000000	1.000000	1.000000	1.781737	1.783364	1.775865	1.630262	1.609367	1.716339	2.032241	1.748236	1.532704	1.274623	1.000000	1.000000	1.929478	1.000000	1.000000	1.000000	1.023681	1.254591	1.723200	1.999971	1.675367	1.365164	1.200231	1.177886	1.903725	1.000000	1.004722	1.003276	1.132180	1.521430	1.965111	1.846974	1.496993	1.283267	1.185658	1.184673	1.940789	1.685304	1.684339	1.696165	1.749698	1.913196	2.028546	1.909485	1.670711	1.401402	1.196775	1.141757	1.866454
